1,"battery",-3565.79720349317
1,"can-imports",548640.988
1,"distPV",73737.472365648
1,"lfill-gas",3506.58
1,"upv_3",557150.113415009
1,"dupv_3",11.6357642471515
1,"wind-ons_6",25671.9135222744
1,"wind-ons_7",131288.985222556
1,"wind-ons_8",159524.491228331
1,"hydND",3014.43370669415
1,"hydUD",65497.8121978616
1,"hydUND",26997.4832449529
1,"hydED",544099.541908187
1,"hydEND",328941.312512822
10,"battery",-2134946.68267517
10,"biopower",6516.7648
10,"distPV",2074004.32164962
10,"lfill-gas",38572.38
10,"pumped-hydro",-1005493.944
10,"upv_5",1934869.37503384
10,"upv_6",9279976.37888168
10,"upv_7",719510.111475897
10,"dupv_6",167124.511086687
10,"dupv_7",10195.9173763846
10,"wind-ons_1",7634.66323207336
10,"wind-ons_3",10275.1529934461
10,"wind-ons_6",13768.3067865651
10,"wind-ons_7",45508.8095259096
10,"wind-ons_8",193921.062796922
10,"wind-ons_9",42672.7988813029
10,"wind-ons_10",43879.5093363281
10,"csp2_12",3780793.66912753
10,"hydUND",14009.6518430006
10,"hydNPND",27489.6393795152
10,"hydED",4449.07164750529
10,"hydEND",312616.248659059
10,"geohydro_pflash_1",435183
100,"distPV",14105.060155368
100,"Gas-CC",910172.928
100,"upv_3",3387.48628428535
100,"dupv_3",846.87157107134
100,"hydEND",679.885931731883
101,"battery",-3451.35681807317
101,"Coal-IGCC",54310.6666666666
101,"coal-new",544097.568
101,"CoalOldScr",2573990.72
101,"distPV",1596613.03902173
101,"Gas-CC",6166390.45974517
101,"lfill-gas",49942.2
101,"upv_4",421324.44257781
101,"upv_5",4756.36018060759
101,"dupv_5",595053.547721836
101,"dupv_6",3147.17402833114
101,"hydUD",672.771708231459
101,"hydED",9545.01588770465
101,"hydEND",973.548035435256
102,"battery",-5391.51178999747
102,"distPV",734074.0585542
102,"Gas-CC",5831072.39657476
102,"lfill-gas",53413.36
102,"Nuclear",2208353.89824
102,"upv_5",2668020.52964111
102,"dupv_5",668613.693130993
103,"can-imports",267988.1708
103,"coal-new",1949864.56
103,"CoalOldScr",1160567.47927273
103,"CoalOldUns",768808.41072
103,"distPV",324789.783396624
103,"Gas-CC",2437771.68379412
103,"lfill-gas",43424.92
103,"Nuclear",705411.84
103,"pumped-hydro",-71061.2225040316
103,"upv_3",1720156.75456821
103,"dupv_3",3703.52713164735
103,"wind-ons_3",2361.21568751234
103,"wind-ons_4",120811.96840501
103,"wind-ons_5",533618.010836022
103,"wind-ons_6",432181.962857525
103,"hydED",1219.15698918054
103,"hydEND",44235.076052415
104,"battery",-4588.72119531246
104,"distPV",23611.998137364
104,"lfill-gas",2762.76
104,"Nuclear",1345908.48
104,"upv_3",81401.1663584507
104,"dupv_3",1978.32443711883
104,"wind-ons_5",104.908494059318
104,"hydEND",4544.82514032635
105,"battery",-13270.6645967466
105,"Coal-IGCC",18582.3272727273
105,"coal-new",886247.04
105,"distPV",145012.6623582
105,"Gas-CC",1201137.83056182
105,"lfill-gas",18843.44
105,"upv_2",136151.779221893
105,"dupv_2",6349.88609341697
105,"dupv_3",7277.18665329037
105,"wind-ons_5",21227.2285182697
105,"wind-ons_6",395430.262995578
105,"hydEND",7179.1843585824
106,"battery",-39731.5195470456
106,"distPV",33717.110931504
106,"Gas-CC",328162.182609112
106,"upv_3",2498557.30451082
106,"dupv_3",4743.24461217778
106,"wind-ons_6",46719.4046511829
107,"Coal-IGCC",352525.6
107,"coal-new",2011151.2064
107,"CoalOldScr",3314769.752
107,"distPV",81727.87188384
107,"lfill-gas",1983.52
107,"upv_3",11910.0944572497
107,"dupv_3",9213.99578012504
107,"wind-ons_6",181402.109548105
107,"hydEND",29859.6841274216
108,"battery",-12788.6162220819
108,"coal-new",406269.643177814
108,"CoalOldScr",112707.025454545
108,"distPV",16669.6349853968
108,"upv_3",2318445.62176466
109,"battery",-18851.3561655054
109,"coal-new",1395960.16
109,"CoalOldScr",669735.427257489
109,"distPV",17394.826320144
109,"Gas-CC",1277025.1295395
109,"lfill-gas",7686.14
109,"upv_3",4910.67773517086
109,"dupv_3",2084521.82364421
109,"wind-ons_7",3132.67792115064
109,"hydNPND",20369.244984551
109,"hydEND",19691.4289389117
11,"battery",-176013.091744307
11,"distPV",285005.82216834
11,"lfill-gas",8111.18
11,"pumped-hydro",-26020.176
11,"upv_5",28735.1577370616
11,"upv_6",456991.103258507
11,"upv_7",20061.9358536467
11,"dupv_6",12766.6925943556
11,"wind-ons_7",4081.66130601181
11,"wind-ons_8",8363.57054880965
11,"wind-ons_9",242.568428950622
11,"hydEND",4886.29247577475
110,"distPV",12005.01148392
110,"Gas-CC",847111.22927253
110,"hydNPND",18583.3678962169
111,"battery",-192.789412871866
111,"distPV",316102.391671248
111,"Gas-CC",6204220.91975784
111,"lfill-gas",26352.48
111,"upv_3",7131.15905962457
111,"dupv_3",3351.50138302637
