1,"battery",-29957.2231965149
1,"can-imports",817849.92
1,"Gas-CC",1406925.73478636
1,"lfill-gas",4877.4528
1,"wind-ons_6",42453.1012308719
1,"wind-ons_7",290058.360382355
1,"wind-ons_8",503126.56937351
1,"hydND",5222.69155706881
1,"hydUD",15470.3575641084
1,"hydUND",33784.8807129498
1,"hydNPND",36787.698588384
1,"hydED",190605.06073318
1,"hydEND",411639.963028199
10,"battery",-40.3651109338603
10,"biopower",21817.44
10,"Gas-CC",2551855.872
10,"lfill-gas",44833.152
10,"wind-ons_1",29789.2229654389
10,"wind-ons_3",55325.3400458164
10,"wind-ons_6",82787.0083124317
10,"wind-ons_7",187705.744760584
10,"wind-ons_8",806470.146840329
10,"wind-ons_9",316028.059827555
10,"csp1_12",695875.845626471
10,"csp2_12",4732786.32270872
10,"hydUND",11442.348154733
10,"hydNPND",26605.815152904
10,"hydED",7151.09048796297
10,"hydEND",255328.540357033
10,"geohydro_pflash_1",648720
100,"battery",-1595.05313813155
100,"wind-ons_7",73291.00802736
100,"hydEND",938.501581219401
101,"Coal-IGCC",37075.2
101,"coal-new",513808.494545455
101,"CoalOldScr",1479984.50686951
101,"Gas-CC",13616267.8344507
101,"lfill-gas",37443.072
101,"wind-ons_8",79211.4980084833
101,"hydUD",1200.95489405604
101,"hydED",17038.6676549094
101,"hydEND",1725.54263163726
102,"Gas-CC",4679471.48213999
102,"lfill-gas",46606.7712
102,"Nuclear",3027913.80768
103,"battery",75126.2838360553
103,"can-imports",335261.132006447
103,"coal-new",1285894.092864
103,"CoalOldUns",992796.123456
103,"lfill-gas",30890.5344
103,"pumped-hydro",-1808256.26781631
103,"wind-ons_3",21051.3140089197
103,"wind-ons_4",561529.602278356
103,"wind-ons_5",1973152.84176353
103,"wind-ons_6",6872902.8487385
103,"hydED",3436.31124459512
103,"hydEND",78621.0712199025
104,"battery",-158307.327569044
104,"lfill-gas",3842.8416
104,"Nuclear",1845399.36
104,"wind-ons_5",361.716161768571
104,"wind-ons_6",1078247.62588356
104,"hydEND",8113.61906733097
105,"battery",-461274.960315386
105,"Gas-CC",500083.892155599
105,"lfill-gas",23057.0496
105,"wind-ons_5",117747.654939109
105,"wind-ons_6",2463753.37396099
105,"hydEND",8354.20161924978
106,"battery",-98857.3441337232
106,"Gas-CC",449949.079571189
106,"wind-ons_6",419030.856857364
107,"battery",-17716.7953682655
107,"Coal-IGCC",441194.88
107,"coal-new",1471212.096
107,"CoalOldScr",4106573.5296
107,"lfill-gas",2758.9632
107,"wind-ons_6",992143.151791757
107,"hydEND",33221.3980395687
108,"battery",-88329.8802518919
108,"CoalOldScr",410294.201719828
