1,can-imports,547714.0659
1,Coal-IGCC,0
1,coal-new,0
1,CoalOldScr,0
1,CoalOldUns,0
1,Gas-CC,162226.176
1,Gas-CT,0
1,lfill-gas,3740.352
1,o-g-s,0
1,biopower,20390.87411
1,battery,-30.49014539
1,distPV,4646.907288
1,nuclear,0
1,pumped-hydro,0
1,upv_2,4369.473024
1,upv_3,4369.473024
1,upv_4,0
1,upv_5,0
1,upv_6,0
1,upv_7,0
1,dupv_2,0
1,dupv_3,4375.240702
1,dupv_4,0
1,dupv_5,0
1,dupv_6,0
1,dupv_7,0
1,wind-ofs_1,0
1,wind-ofs_2,0
1,wind-ofs_3,0
1,wind-ofs_4,0
1,wind-ofs_7,0
1,wind-ofs_8,0
1,wind-ofs_9,0
1,wind-ofs_10,0
1,wind-ofs_11,0
1,wind-ofs_12,0
1,wind-ofs_13,0
1,wind-ons_1,0
1,wind-ons_2,0
1,wind-ons_3,0
1,wind-ons_4,0
1,wind-ons_5,0
1,wind-ons_6,33333.43639
1,wind-ons_7,105359.9647
1,wind-ons_8,4369.473024
1,wind-ons_9,4369.473024
1,wind-ons_10,4369.473024
1,csp1_12,0
1,csp2_10,0
1,csp2_11,0
1,csp2_12,0
1,hydND,3445.067093
1,hydUD,25632.34066
1,hydUND,30854.26657
1,hydNPND,0
1,hydED,268508.9888
1,hydEND,375932.9286
1,geohydro_pflash_1,0
2,can-imports,0
2,Coal-IGCC,0
2,coal-new,0
2,CoalOldScr,432630.6133
2,CoalOldUns,0
2,Gas-CC,173898.5472
2,Gas-CT,0
2,lfill-gas,13790.18667
2,o-g-s,0
2,biopower,17723.40992
2,battery,0
2,distPV,4586.024582
2,nuclear,845045.76
2,pumped-hydro,0
2,upv_2,4430.85248
2,upv_3,4430.85248
2,upv_4,0
2,upv_5,0
2,upv_6,0
2,upv_7,0
2,dupv_2,0
2,dupv_3,0
2,dupv_4,0
2,dupv_5,0
2,dupv_6,0
2,dupv_7,0
2,wind-ofs_1,0
2,wind-ofs_2,0
2,wind-ofs_3,0
2,wind-ofs_4,0
2,wind-ofs_7,0
2,wind-ofs_8,0
2,wind-ofs_9,0
2,wind-ofs_10,0
2,wind-ofs_11,0
2,wind-ofs_12,0
2,wind-ofs_13,0
2,wind-ons_1,1413.364279
2,wind-ons_2,1622.675696
2,wind-ons_3,2634.686233
2,wind-ons_4,146.3147765
2,wind-ons_5,4458.157145
2,wind-ons_6,10697.02542
2,wind-ons_7,377976.5491
2,wind-ons_8,32531.12234
2,wind-ons_9,4430.85248
2,wind-ons_10,4430.85248
2,csp1_12,0
2,csp2_10,0
2,csp2_11,0
2,csp2_12,0
2,hydND,0
2,hydUD,10021.9038
2,hydUND,19130.69857
2,hydNPND,0
2,hydED,471830.428
2,hydEND,488931.22
2,geohydro_pflash_1,0
3,can-imports,286415.3421
3,Coal-IGCC,0
3,coal-new,0
3,CoalOldScr,0
3,CoalOldUns,0
3,Gas-CC,0
3,Gas-CT,0
3,lfill-gas,8576.362667
3,o-g-s,0
3,biopower,8428.334421
3,battery,0
3,distPV,2324.970129
3,nuclear,0
3,pumped-hydro,-0.007697594
3,upv_2,2107.083605
3,upv_3,2401.293365
3,upv_4,0
3,upv_5,0
3,upv_6,0
3,upv_7,0
3,dupv_2,0
3,dupv_3,0
3,dupv_4,0
3,dupv_5,0
3,dupv_6,0
3,dupv_7,0
3,wind-ofs_1,0
3,wind-ofs_2,0
3,wind-ofs_3,0
3,wind-ofs_4,0
3,wind-ofs_7,0
3,wind-ofs_8,0
3,wind-ofs_9,0
3,wind-ofs_10,0
3,wind-ofs_11,0
3,wind-ofs_12,0
3,wind-ofs_13,0
3,wind-ons_1,0
3,wind-ons_2,0
3,wind-ons_3,0
3,wind-ons_4,0
3,wind-ons_5,0
3,wind-ons_6,0
3,wind-ons_7,0
3,wind-ons_8,19203.97989
3,wind-ons_9,2107.083605
3,wind-ons_10,2107.083605
3,csp1_12,0
3,csp2_10,0
3,csp2_11,0
3,csp2_12,0
3,hydND,0
3,hydUD,4308.57041
3,hydUND,0
3,hydNPND,0
3,hydED,323066.2229
3,hydEND,210496.1324
3,geohydro_pflash_1,0
4,can-imports,0
4,Coal-IGCC,0
4,coal-new,0
4,CoalOldScr,0
4,CoalOldUns,0
4,Gas-CC,0
4,Gas-CT,0
4,lfill-gas,0
4,o-g-s,0
4,biopower,0
4,battery,0
