1,"battery",-84387.4053727751
1,"can-imports",313509.136
1,"distPV",42528.001344192
1,"lfill-gas",1869.69024
1,"upv_3",443796.763355292
1,"dupv_3",0.886285151025462
1,"wind-ons_6",23440.1299926991
1,"wind-ons_7",157360.874777531
1,"wind-ons_8",245908.007130497
1,"hydND",2213.77485376825
1,"hydUD",5922.80293034735
1,"hydUND",14858.9035595657
1,"hydNPND",13593.6198433288
1,"hydED",75261.7021090327
1,"hydEND",181043.069646084
10,"battery",-1909859.43637521
10,"lfill-gas",17186.0416
10,"pumped-hydro",-551513.5776
10,"upv_5",2329019.65148325
10,"upv_6",4833075.05011138
10,"upv_7",496924.450153001
10,"dupv_6",1421425.58798659
10,"dupv_7",10158.6310562077
10,"wind-ons_3",35891.9653431969
10,"wind-ons_6",46956.4677634132
10,"wind-ons_7",112401.596217025
10,"wind-ons_8",484124.318979567
10,"wind-ons_9",275367.666509678
10,"csp1_12",279703.052605685
10,"csp2_12",1868515.50172398
10,"hydUND",6571.63982071991
10,"hydNPND",16152.761507088
10,"hydED",4505.08837527943
10,"hydEND",146641.858863778
10,"geohydro_pflash_1",248676
100,"battery",-4164.71748127255
100,"distPV",9632.401605216
100,"upv_3",19.3129863693
100,"dupv_3",4.82824659232501
100,"wind-ons_7",25069.4394339453
100,"hydEND",422.590688575811
101,"battery",-15004.9236311747
101,"coal-new",71476.3121907869
101,"CoalOldScr",608423.640145455
101,"distPV",1239950.52035712
101,"Gas-CC",5219569.33653943
101,"lfill-gas",14353.1776
101,"upv_4",59439.073169657
101,"upv_5",666348.172761238
101,"upv_6",9727.42177564187
101,"dupv_5",2291078.62063841
101,"dupv_6",3248.81280160298
101,"wind-ons_8",14830.4867674798
101,"hydUD",472.387182562074
101,"hydED",6702.04039131769
101,"hydEND",656.217310468272
102,"battery",-18266.7967949966
102,"distPV",565102.282728672
102,"Gas-CC",766808.11223408
102,"lfill-gas",17865.92896
102,"Nuclear",1160700.292944
102,"upv_5",1835659.79424392
102,"dupv_5",1346366.54568432
103,"battery",301257.736681631
103,"can-imports",127024.843257422
103,"coal-new",258608.6512
103,"distPV",264413.06958456
103,"Gas-CC",390635.606258372
103,"lfill-gas",11841.37152
103,"pumped-hydro",138851.876549189
103,"upv_3",767063.606893468
103,"wind-ons_3",5870.0972564286
103,"wind-ons_4",142536.40701202
103,"wind-ons_5",532599.834982919
103,"wind-ons_6",1810326.77539937
103,"hydED",2354.22697031183
103,"hydEND",52312.1990307493
104,"battery",-149080.763503708
104,"distPV",18201.866563296
104,"lfill-gas",1473.08928
104,"Nuclear",707403.088
104,"upv_2",350517.783920418
104,"upv_3",49988.2121389687
104,"dupv_3",12.0266190686157
104,"wind-ons_5",92.7703646859352
104,"wind-ons_6",276541.21116922
104,"hydEND",5419.4785866477
105,"battery",-248308.376377998
105,"distPV",123119.188369632
105,"lfill-gas",8838.53568
105,"upv_2",80377.2510073855
105,"dupv_3",87.7210479081331
105,"wind-ons_5",30797.2523391258
105,"wind-ons_6",659775.271859637
105,"hydEND",2698.96316368715
106,"battery",-442345.854500041
